feature_idx,score,mean_pos,mean_neg,entropy
112817,1.6739824786782265e-05,0.012169294990599155,0.0008875828934833407,0.6465857625007629
59799,1.6507030522916466e-05,0.06695055961608887,0.0007048991974443197,0.11420615762472153
126816,1.6052930732257664e-05,0.06005973368883133,0.05535425990819931,0.7271178364753723
9747,1.5994675777619705e-05,0.012375127524137497,0.0018881488358601928,0.6632339954376221
25616,1.5874640666879714e-05,0.08616848289966583,0.00012102161417715251,0.08105216175317764
26437,1.5218779481074307e-05,0.03809737041592598,0.00024496266269125044,0.17799271643161774
58313,1.5161719602474477e-05,0.018872583284974098,0.007408690173178911,0.6095820069313049
51037,1.5088256986928172e-05,0.02382400818169117,0.00047456586617045105,0.2886362373828888
122565,1.4524550351779908e-05,0.021649040281772614,0.012429796159267426,0.6723296046257019
17247,1.4457465113082435e-05,0.09638237208127975,0.00021459274285007268,0.06671164929866791
14258,1.3365664926823229e-05,0.06964468210935593,0.02607755921781063,0.3316417336463928
6970,1.2893951861769892e-05,0.024201367050409317,0.001906805788166821,0.28392842411994934
84532,1.27955645439215e-05,0.09634120017290115,0.0004072477458976209,0.06056343764066696
11574,1.2376129234326072e-05,0.017779383808374405,0.0008031875477172434,0.3326758146286011
61181,1.1814126082754228e-05,0.012887422926723957,0.0004984363913536072,0.4243178963661194
83085,1.1514008292579092e-05,1.7779862880706787,0.007807913701981306,0.005727037321776152
6351,1.1416188499424607e-05,0.011782786808907986,0.0011285740183666348,0.4848562479019165
85593,1.1337464457028545e-05,0.01274105254560709,0.0004996017087250948,0.4129827618598938
3596,1.0999950973200612e-05,0.011220176704227924,0.0022095057647675276,0.5568879246711731
8156,1.0934034435194917e-05,0.011640990152955055,0.0001219687910634093,0.41543588042259216
40780,1.0865846888918895e-05,0.15504473447799683,0.004785045515745878,0.0509345717728138
54316,1.0675024896045215e-05,0.008857673034071922,0.0016538212075829506,0.6478857398033142
54255,1.0418893907626625e-05,0.012002341449260712,0.00043702463153749704,0.4016607403755188
36514,1.0339491382183041e-05,0.031391795724630356,0.005839086603373289,0.26652970910072327
3494,1.009863171930192e-05,0.04035695642232895,0.00037197163328528404,0.11493604630231857
16977,1.0059226951852906e-05,0.008864534087479115,0.0017231447855010629,0.6223559379577637
16772,1.0037546417152043e-05,0.03503274917602539,0.00019337161211296916,0.12826643884181976
18453,9.913733265420888e-06,0.01153121329843998,0.002423604018986225,0.513205885887146
108300,9.84415237326175e-06,0.01388914231210947,0.0031439904123544693,0.45827892422676086
107588,9.481380402576178e-06,0.012770784087479115,0.0009002088336274028,0.36960476636886597
14652,9.127518751483876e-06,0.01684398762881756,0.00916107464581728,0.5961524248123169
59568,9.01440671441378e-06,0.007080649491399527,0.0007860116311348975,0.6272537708282471
21149,8.898782652977388e-06,0.01017042901366949,0.0027505182661116123,0.5597760081291199
39063,8.495917427353561e-06,0.014065244235098362,0.00036818397347815335,0.2800472676753998
118348,8.213637556764297e-06,0.014296233654022217,0.0005798739148303866,0.27674970030784607
10383,7.779245606798213e-06,0.006467725150287151,0.00046540048788301647,0.5707858800888062
63660,7.5684674811782315e-06,0.020484941080212593,4.1394341678824276e-05,0.162020742893219
67872,7.5363932410255075e-06,0.00877305306494236,0.002041702624410391,0.5278491973876953
161,7.27582619219902e-06,0.012713608331978321,0.0003763409040402621,0.26850903034210205
